anomaly_type,affected_channel,start_index,duration_steps,start_timestamp,end_timestamp,magnitude,severity,clipped,anomaly_id,station_id,source_split,injection_index,local_slice_start_index,missing_channel
noise_burst,pressure_hpa,164,3,2025-01-11T21:30:00+00:00,2025-01-11T21:50:00+00:00,9.702362959513191,0.9702362959513191,False,ATHER-SWN-1439-noise_burst-005,ATHER-SWN-1439,test,5,164,
noise_burst,temperature_c,164,3,2025-01-11T14:20:00+00:00,2025-01-11T14:40:00+00:00,8.933772209634554,0.8933772209634554,False,ATHER-SWN-1439-noise_burst-006,ATHER-SWN-1439,test,6,164,
noise_burst,temperature_c,164,2,2025-01-08T04:20:00+00:00,2025-01-08T04:30:00+00:00,8.51957762576932,0.8519577625769321,False,ATHER-SWN-1439-noise_burst-007,ATHER-SWN-1439,test,7,164,
noise_burst,temperature_c,164,3,2025-01-08T23:30:00+00:00,2025-01-08T23:50:00+00:00,9.203316441292646,0.9203316441292646,False,ATHER-SWN-1439-noise_burst-008,ATHER-SWN-1439,test,8,164,
noise_burst,temperature_c,164,2,2025-01-11T20:30:00+00:00,2025-01-11T20:40:00+00:00,5.805590708346715,0.5805590708346715,False,ATHER-SWN-1439-noise_burst-009,ATHER-SWN-1439,test,9,164,
missing_observation,relative_humidity_pct,164,4,2025-01-12T00:20:00+00:00,2025-01-12T00:50:00+00:00,,1.0,False,ATHER-SWN-1439-missing_observation-000,ATHER-SWN-1439,test,0,164,relative_humidity_pct
missing_observation,relative_humidity_pct,164,1,2025-01-09T21:10:00+00:00,2025-01-09T21:10:00+00:00,,1.0,False,ATHER-SWN-1439-missing_observation-001,ATHER-SWN-1439,test,1,164,relative_humidity_pct
missing_observation,temperature_c,164,2,2025-01-09T00:40:00+00:00,2025-01-09T00:50:00+00:00,,1.0,False,ATHER-SWN-1439-missing_observation-002,ATHER-SWN-1439,test,2,164,temperature_c
missing_observation,temperature_c,164,3,2025-01-09T05:30:00+00:00,2025-01-09T05:50:00+00:00,,1.0,False,ATHER-SWN-1439-missing_observation-003,ATHER-SWN-1439,test,3,164,temperature_c
missing_observation,pressure_hpa,164,2,2025-01-09T20:30:00+00:00,2025-01-09T20:40:00+00:00,,1.0,False,ATHER-SWN-1439-missing_observation-004,ATHER-SWN-1439,test,4,164,pressure_hpa
missing_observation,pressure_hpa,164,1,2025-01-07T15:20:00+00:00,2025-01-07T15:20:00+00:00,,1.0,False,ATHER-SWN-1439-missing_observation-005,ATHER-SWN-1439,test,5,164,pressure_hpa
missing_observation,pressure_hpa,164,2,2025-01-08T18:50:00+00:00,2025-01-08T19:00:00+00:00,,1.0,False,ATHER-SWN-1439-missing_observation-006,ATHER-SWN-1439,test,6,164,pressure_hpa
missing_observation,pressure_hpa,164,2,2025-01-12T16:40:00+00:00,2025-01-12T16:50:00+00:00,,1.0,False,ATHER-SWN-1439-missing_observation-007,ATHER-SWN-1439,test,7,164,pressure_hpa
missing_observation,temperature_c,164,5,2025-01-11T04:20:00+00:00,2025-01-11T05:00:00+00:00,,1.0,False,ATHER-SWN-1439-missing_observation-008,ATHER-SWN-1439,test,8,164,temperature_c
missing_observation,relative_humidity_pct,164,5,2025-01-10T03:30:00+00:00,2025-01-10T04:10:00+00:00,,1.0,False,ATHER-SWN-1439-missing_observation-009,ATHER-SWN-1439,test,9,164,relative_humidity_pct
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,6,2025-01-12T11:00:00+00:00,2025-01-12T11:50:00+00:00,0.0,1.0,False,ATHER-SWN-1439-stale_packet-000,ATHER-SWN-1439,test,0,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,5,2025-01-07T10:10:00+00:00,2025-01-07T10:50:00+00:00,0.0,1.0,False,ATHER-SWN-1439-stale_packet-001,ATHER-SWN-1439,test,1,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,5,2025-01-08T00:50:00+00:00,2025-01-08T01:30:00+00:00,0.0,1.0,False,ATHER-SWN-1439-stale_packet-002,ATHER-SWN-1439,test,2,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,8,2025-01-11T22:00:00+00:00,2025-01-11T23:10:00+00:00,0.0,1.0,False,ATHER-SWN-1439-stale_packet-003,ATHER-SWN-1439,test,3,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,2,2025-01-12T17:30:00+00:00,2025-01-12T17:40:00+00:00,0.0,1.0,False,ATHER-SWN-1439-stale_packet-004,ATHER-SWN-1439,test,4,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,6,2025-01-11T16:50:00+00:00,2025-01-11T17:40:00+00:00,0.0,1.0,False,ATHER-SWN-1439-stale_packet-005,ATHER-SWN-1439,test,5,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,7,2025-01-10T21:50:00+00:00,2025-01-10T22:50:00+00:00,0.0,1.0,False,ATHER-SWN-1439-stale_packet-006,ATHER-SWN-1439,test,6,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,7,2025-01-09T06:40:00+00:00,2025-01-09T07:40:00+00:00,0.0,1.0,False,ATHER-SWN-1439-stale_packet-007,ATHER-SWN-1439,test,7,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,4,2025-01-12T17:20:00+00:00,2025-01-12T17:50:00+00:00,0.0,1.0,False,ATHER-SWN-1439-stale_packet-008,ATHER-SWN-1439,test,8,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,7,2025-01-09T15:30:00+00:00,2025-01-09T16:30:00+00:00,0.0,1.0,False,ATHER-SWN-1439-stale_packet-009,ATHER-SWN-1439,test,9,164,
temperature_spike,temperature_c,164,1,2025-01-12T16:50:00+00:00,2025-01-12T16:50:00+00:00,10.3151833599151,0.6876788906610066,False,ATHER-SWN-1449-temperature_spike-000,ATHER-SWN-1449,test,0,164,
temperature_spike,temperature_c,164,1,2025-01-09T01:30:00+00:00,2025-01-09T01:30:00+00:00,11.39653035709233,0.7597686904728219,False,ATHER-SWN-1449-temperature_spike-001,ATHER-SWN-1449,test,1,164,
temperature_spike,temperature_c,164,1,2025-01-11T21:00:00+00:00,2025-01-11T21:00:00+00:00,10.920663903223149,0.7280442602148766,False,ATHER-SWN-1449-temperature_spike-002,ATHER-SWN-1449,test,2,164,
temperature_spike,temperature_c,164,1,2025-01-08T21:50:00+00:00,2025-01-08T21:50:00+00:00,11.425544063677352,0.7617029375784902,True,ATHER-SWN-1449-temperature_spike-003,ATHER-SWN-1449,test,3,164,
temperature_spike,temperature_c,164,1,2025-01-12T12:50:00+00:00,2025-01-12T12:50:00+00:00,13.907624080287087,0.9271749386858058,False,ATHER-SWN-1449-temperature_spike-004,ATHER-SWN-1449,test,4,164,
temperature_spike,temperature_c,159,1,2025-01-07T02:30:00+00:00,2025-01-07T02:30:00+00:00,14.259451646651325,0.950630109776755,True,ATHER-SWN-1449-temperature_spike-005,ATHER-SWN-1449,test,5,159,
temperature_spike,temperature_c,164,1,2025-01-11T09:10:00+00:00,2025-01-11T09:10:00+00:00,8.067842519498708,0.5378561679665805,False,ATHER-SWN-1449-temperature_spike-006,ATHER-SWN-1449,test,6,164,
temperature_spike,temperature_c,164,1,2025-01-09T04:10:00+00:00,2025-01-09T04:10:00+00:00,10.855943107027954,0.7237295404685303,False,ATHER-SWN-1449-temperature_spike-007,ATHER-SWN-1449,test,7,164,
temperature_spike,temperature_c,164,1,2025-01-07T05:10:00+00:00,2025-01-07T05:10:00+00:00,10.172954797419285,0.678196986494619,False,ATHER-SWN-1449-temperature_spike-008,ATHER-SWN-1449,test,8,164,
temperature_spike,temperature_c,164,1,2025-01-11T01:20:00+00:00,2025-01-11T01:20:00+00:00,9.032779586026608,0.6021853057351072,False,ATHER-SWN-1449-temperature_spike-009,ATHER-SWN-1449,test,9,164,
temperature_drop,temperature_c,150,1,2025-01-07T01:00:00+00:00,2025-01-07T01:00:00+00:00,-10.599149328707338,0.7066099552471559,False,ATHER-SWN-1449-temperature_drop-000,ATHER-SWN-1449,test,0,150,
temperature_drop,temperature_c,164,1,2025-01-07T13:40:00+00:00,2025-01-07T13:40:00+00:00,-11.104428422235015,0.7402952281490011,False,ATHER-SWN-1449-temperature_drop-001,ATHER-SWN-1449,test,1,164,
temperature_drop,temperature_c,164,1,2025-01-10T03:30:00+00:00,2025-01-10T03:30:00+00:00,-10.867509000333847,0.7245006000222565,False,ATHER-SWN-1449-temperature_drop-002,ATHER-SWN-1449,test,2,164,
temperature_drop,temperature_c,164,1,2025-01-08T01:40:00+00:00,2025-01-08T01:40:00+00:00,-14.004479211537031,0.9336319474358021,False,ATHER-SWN-1449-temperature_drop-003,ATHER-SWN-1449,test,3,164,
temperature_drop,temperature_c,164,1,2025-01-11T10:50:00+00:00,2025-01-11T10:50:00+00:00,-8.92069224065913,0.594712816043942,False,ATHER-SWN-1449-temperature_drop-004,ATHER-SWN-1449,test,4,164,
temperature_drop,temperature_c,164,1,2025-01-11T20:10:00+00:00,2025-01-11T20:10:00+00:00,-9.042594997849989,0.6028396665233325,False,ATHER-SWN-1449-temperature_drop-005,ATHER-SWN-1449,test,5,164,
temperature_drop,temperature_c,164,1,2025-01-07T09:50:00+00:00,2025-01-07T09:50:00+00:00,-8.233270531244603,0.5488847020829736,False,ATHER-SWN-1449-temperature_drop-006,ATHER-SWN-1449,test,6,164,
temperature_drop,temperature_c,164,1,2025-01-08T21:10:00+00:00,2025-01-08T21:10:00+00:00,-8.179503816899935,0.5453002544599956,False,ATHER-SWN-1449-temperature_drop-007,ATHER-SWN-1449,test,7,164,
temperature_drop,temperature_c,164,1,2025-01-08T07:20:00+00:00,2025-01-08T07:20:00+00:00,-11.790803604394736,0.7860535736263157,False,ATHER-SWN-1449-temperature_drop-008,ATHER-SWN-1449,test,8,164,
temperature_drop,temperature_c,164,1,2025-01-08T07:30:00+00:00,2025-01-08T07:30:00+00:00,-9.722843619906929,0.6481895746604619,False,ATHER-SWN-1449-temperature_drop-009,ATHER-SWN-1449,test,9,164,
frozen_temperature,temperature_c,164,16,2025-01-08T13:30:00+00:00,2025-01-08T16:00:00+00:00,29.052,0.6666666666666666,False,ATHER-SWN-1449-frozen_temperature-000,ATHER-SWN-1449,test,0,164,
frozen_temperature,temperature_c,164,12,2025-01-11T08:20:00+00:00,2025-01-11T10:10:00+00:00,31.016,0.5,False,ATHER-SWN-1449-frozen_temperature-001,ATHER-SWN-1449,test,1,164,
frozen_temperature,temperature_c,164,18,2025-01-11T20:30:00+00:00,2025-01-11T23:20:00+00:00,38.118,0.75,False,ATHER-SWN-1449-frozen_temperature-002,ATHER-SWN-1449,test,2,164,
frozen_temperature,temperature_c,164,14,2025-01-07T08:50:00+00:00,2025-01-07T11:00:00+00:00,29.758,0.5833333333333334,False,ATHER-SWN-1449-frozen_temperature-003,ATHER-SWN-1449,test,3,164,
frozen_temperature,temperature_c,164,14,2025-01-10T01:20:00+00:00,2025-01-10T03:30:00+00:00,38.102,0.5833333333333334,False,ATHER-SWN-1449-frozen_temperature-004,ATHER-SWN-1449,test,4,164,
frozen_temperature,temperature_c,164,18,2025-01-07T19:20:00+00:00,2025-01-07T22:10:00+00:00,36.131,0.75,False,ATHER-SWN-1449-frozen_temperature-005,ATHER-SWN-1449,test,5,164,
frozen_temperature,temperature_c,164,23,2025-01-07T07:40:00+00:00,2025-01-07T11:20:00+00:00,30.917,0.9583333333333334,False,ATHER-SWN-1449-frozen_temperature-006,ATHER-SWN-1449,test,6,164,
frozen_temperature,temperature_c,164,18,2025-01-11T18:20:00+00:00,2025-01-11T21:10:00+00:00,35.249,0.75,False,ATHER-SWN-1449-frozen_temperature-007,ATHER-SWN-1449,test,7,164,
frozen_temperature,temperature_c,164,21,2025-01-10T12:40:00+00:00,2025-01-10T16:00:00+00:00,27.994,0.875,False,ATHER-SWN-1449-frozen_temperature-008,ATHER-SWN-1449,test,8,164,
frozen_temperature,temperature_c,164,19,2025-01-08T08:10:00+00:00,2025-01-08T11:10:00+00:00,30.329,0.7916666666666666,False,ATHER-SWN-1449-frozen_temperature-009,ATHER-SWN-1449,test,9,164,
frozen_humidity,relative_humidity_pct,164,13,2025-01-08T20:00:00+00:00,2025-01-08T22:00:00+00:00,24.736,0.5416666666666666,False,ATHER-SWN-1449-frozen_humidity-000,ATHER-SWN-1449,test,0,164,
frozen_humidity,relative_humidity_pct,164,14,2025-01-10T08:00:00+00:00,2025-01-10T10:10:00+00:00,42.567,0.5833333333333334,False,ATHER-SWN-1449-frozen_humidity-001,ATHER-SWN-1449,test,1,164,
frozen_humidity,relative_humidity_pct,164,13,2025-01-12T00:40:00+00:00,2025-01-12T02:40:00+00:00,19.591,0.5416666666666666,False,ATHER-SWN-1449-frozen_humidity-002,ATHER-SWN-1449,test,2,164,
frozen_humidity,relative_humidity_pct,164,18,2025-01-11T19:00:00+00:00,2025-01-11T21:50:00+00:00,29.512,0.75,False,ATHER-SWN-1449-frozen_humidity-003,ATHER-SWN-1449,test,3,164,
frozen_humidity,relative_humidity_pct,164,18,2025-01-10T17:10:00+00:00,2025-01-10T20:00:00+00:00,31.403,0.75,False,ATHER-SWN-1449-frozen_humidity-004,ATHER-SWN-1449,test,4,164,
frozen_humidity,relative_humidity_pct,164,13,2025-01-12T01:20:00+00:00,2025-01-12T03:20:00+00:00,17.737,0.5416666666666666,False,ATHER-SWN-1449-frozen_humidity-005,ATHER-SWN-1449,test,5,164,
frozen_humidity,relative_humidity_pct,164,21,2025-01-08T12:30:00+00:00,2025-01-08T15:50:00+00:00,44.268,0.875,False,ATHER-SWN-1449-frozen_humidity-006,ATHER-SWN-1449,test,6,164,
frozen_humidity,relative_humidity_pct,164,13,2025-01-12T02:30:00+00:00,2025-01-12T04:30:00+00:00,25.222,0.5416666666666666,False,ATHER-SWN-1449-frozen_humidity-007,ATHER-SWN-1449,test,7,164,
frozen_humidity,relative_humidity_pct,164,16,2025-01-08T01:30:00+00:00,2025-01-08T04:00:00+00:00,19.656,0.6666666666666666,False,ATHER-SWN-1449-frozen_humidity-008,ATHER-SWN-1449,test,8,164,
frozen_humidity,relative_humidity_pct,164,13,2025-01-11T13:10:00+00:00,2025-01-11T15:10:00+00:00,50.044,0.5416666666666666,False,ATHER-SWN-1449-frozen_humidity-009,ATHER-SWN-1449,test,9,164,
temperature_drift,temperature_c,164,27,2025-01-10T12:10:00+00:00,2025-01-10T16:30:00+00:00,0.4125838348431414,0.9,False,ATHER-SWN-1449-temperature_drift-000,ATHER-SWN-1449,test,0,164,
temperature_drift,temperature_c,164,29,2025-01-09T19:20:00+00:00,2025-01-10T00:00:00+00:00,0.46929664706347146,0.9666666666666667,True,ATHER-SWN-1449-temperature_drift-001,ATHER-SWN-1449,test,1,164,
temperature_drift,temperature_c,164,29,2025-01-07T18:00:00+00:00,2025-01-07T22:40:00+00:00,0.3359737261819894,0.9666666666666667,False,ATHER-SWN-1449-temperature_drift-002,ATHER-SWN-1449,test,2,164,
temperature_drift,temperature_c,164,25,2025-01-12T08:10:00+00:00,2025-01-12T12:10:00+00:00,0.47053703845689515,0.8333333333333334,False,ATHER-SWN-1449-temperature_drift-003,ATHER-SWN-1449,test,3,164,
temperature_drift,temperature_c,164,23,2025-01-08T16:00:00+00:00,2025-01-08T19:40:00+00:00,0.3252837243583484,0.7666666666666667,False,ATHER-SWN-1449-temperature_drift-004,ATHER-SWN-1449,test,4,164,
temperature_drift,temperature_c,164,21,2025-01-07T17:40:00+00:00,2025-01-07T21:00:00+00:00,0.3411386365645997,0.7,False,ATHER-SWN-1449-temperature_drift-005,ATHER-SWN-1449,test,5,164,
temperature_drift,temperature_c,164,25,2025-01-10T09:20:00+00:00,2025-01-10T13:20:00+00:00,0.3915329085016365,0.8333333333333334,False,ATHER-SWN-1449-temperature_drift-006,ATHER-SWN-1449,test,6,164,
temperature_drift,temperature_c,164,24,2025-01-10T17:40:00+00:00,2025-01-10T21:30:00+00:00,0.3297633863626261,0.8,False,ATHER-SWN-1449-temperature_drift-007,ATHER-SWN-1449,test,7,164,
temperature_drift,temperature_c,164,25,2025-01-08T13:50:00+00:00,2025-01-08T17:50:00+00:00,0.37043585361989456,0.8333333333333334,False,ATHER-SWN-1449-temperature_drift-008,ATHER-SWN-1449,test,8,164,
temperature_drift,temperature_c,164,26,2025-01-08T17:50:00+00:00,2025-01-08T22:00:00+00:00,0.3976340898446115,0.8666666666666667,False,ATHER-SWN-1449-temperature_drift-009,ATHER-SWN-1449,test,9,164,
pressure_offset,pressure_hpa,164,41,2025-01-09T08:00:00+00:00,2025-01-09T14:40:00+00:00,-7.88602655553548,0.788602655553548,False,ATHER-SWN-1449-pressure_offset-000,ATHER-SWN-1449,test,0,164,
pressure_offset,pressure_hpa,164,46,2025-01-10T08:50:00+00:00,2025-01-10T16:20:00+00:00,9.552029930480963,0.9552029930480963,False,ATHER-SWN-1449-pressure_offset-001,ATHER-SWN-1449,test,1,164,
pressure_offset,pressure_hpa,164,52,2025-01-11T21:20:00+00:00,2025-01-12T05:50:00+00:00,9.594149889765081,0.9594149889765081,False,ATHER-SWN-1449-pressure_offset-002,ATHER-SWN-1449,test,2,164,
pressure_offset,pressure_hpa,164,55,2025-01-07T17:00:00+00:00,2025-01-08T02:00:00+00:00,-7.332272253580562,0.7332272253580562,False,ATHER-SWN-1449-pressure_offset-003,ATHER-SWN-1449,test,3,164,
pressure_offset,pressure_hpa,164,60,2025-01-08T18:10:00+00:00,2025-01-09T04:00:00+00:00,-8.953972840580278,0.8953972840580278,False,ATHER-SWN-1449-pressure_offset-004,ATHER-SWN-1449,test,4,164,
pressure_offset,pressure_hpa,164,49,2025-01-11T05:40:00+00:00,2025-01-11T13:40:00+00:00,-3.3692240786967784,0.33692240786967786,False,ATHER-SWN-1449-pressure_offset-005,ATHER-SWN-1449,test,5,164,
pressure_offset,pressure_hpa,164,51,2025-01-11T14:50:00+00:00,2025-01-11T23:10:00+00:00,-3.143208479132861,0.31432084791328607,False,ATHER-SWN-1449-pressure_offset-006,ATHER-SWN-1449,test,6,164,
pressure_offset,pressure_hpa,164,47,2025-01-11T03:50:00+00:00,2025-01-11T11:30:00+00:00,8.545604988833057,0.8545604988833058,False,ATHER-SWN-1449-pressure_offset-007,ATHER-SWN-1449,test,7,164,
pressure_offset,pressure_hpa,164,31,2025-01-07T20:40:00+00:00,2025-01-08T01:40:00+00:00,3.943514044413191,0.3943514044413191,False,ATHER-SWN-1449-pressure_offset-008,ATHER-SWN-1449,test,8,164,
pressure_offset,pressure_hpa,164,60,2025-01-10T15:30:00+00:00,2025-01-11T01:20:00+00:00,-9.926190802461639,0.9926190802461639,False,ATHER-SWN-1449-pressure_offset-009,ATHER-SWN-1449,test,9,164,
humidity_offset,relative_humidity_pct,164,33,2025-01-12T02:40:00+00:00,2025-01-12T08:00:00+00:00,-10.73403986095293,0.42936159443811717,False,ATHER-SWN-1449-humidity_offset-000,ATHER-SWN-1449,test,0,164,
humidity_offset,relative_humidity_pct,164,37,2025-01-07T07:10:00+00:00,2025-01-07T13:10:00+00:00,21.856514786582736,0.8742605914633095,False,ATHER-SWN-1449-humidity_offset-001,ATHER-SWN-1449,test,1,164,
humidity_offset,relative_humidity_pct,164,53,2025-01-11T13:30:00+00:00,2025-01-11T22:10:00+00:00,-22.864947306999905,0.9145978922799962,True,ATHER-SWN-1449-humidity_offset-002,ATHER-SWN-1449,test,2,164,
humidity_offset,relative_humidity_pct,164,43,2025-01-11T04:40:00+00:00,2025-01-11T11:40:00+00:00,-23.72210733143113,0.9488842932572452,False,ATHER-SWN-1449-humidity_offset-003,ATHER-SWN-1449,test,3,164,
humidity_offset,relative_humidity_pct,164,60,2025-01-10T19:30:00+00:00,2025-01-11T05:20:00+00:00,-22.26232804098138,0.8904931216392552,True,ATHER-SWN-1449-humidity_offset-004,ATHER-SWN-1449,test,4,164,
humidity_offset,relative_humidity_pct,164,46,2025-01-07T05:00:00+00:00,2025-01-07T12:30:00+00:00,13.371201737502778,0.5348480695001111,False,ATHER-SWN-1449-humidity_offset-005,ATHER-SWN-1449,test,5,164,
humidity_offset,relative_humidity_pct,164,54,2025-01-08T14:00:00+00:00,2025-01-08T22:50:00+00:00,14.621849422780157,0.5848739769112062,False,ATHER-SWN-1449-humidity_offset-006,ATHER-SWN-1449,test,6,164,
humidity_offset,relative_humidity_pct,164,48,2025-01-07T07:30:00+00:00,2025-01-07T15:20:00+00:00,-17.22532477058289,0.6890129908233156,False,ATHER-SWN-1449-humidity_offset-007,ATHER-SWN-1449,test,7,164,
humidity_offset,relative_humidity_pct,164,55,2025-01-10T07:50:00+00:00,2025-01-10T16:50:00+00:00,-14.677505145318927,0.587100205812757,False,ATHER-SWN-1449-humidity_offset-008,ATHER-SWN-1449,test,8,164,
humidity_offset,relative_humidity_pct,164,57,2025-01-09T10:00:00+00:00,2025-01-09T19:20:00+00:00,-17.448215478564084,0.6979286191425633,False,ATHER-SWN-1449-humidity_offset-009,ATHER-SWN-1449,test,9,164,
noise_burst,temperature_c,164,3,2025-01-10T03:20:00+00:00,2025-01-10T03:40:00+00:00,8.011984759162129,0.8011984759162128,False,ATHER-SWN-1449-noise_burst-000,ATHER-SWN-1449,test,0,164,
noise_burst,relative_humidity_pct,164,1,2025-01-09T10:50:00+00:00,2025-01-09T10:50:00+00:00,9.301223417078027,0.9301223417078027,False,ATHER-SWN-1449-noise_burst-001,ATHER-SWN-1449,test,1,164,
noise_burst,pressure_hpa,164,1,2025-01-10T20:10:00+00:00,2025-01-10T20:10:00+00:00,8.415336849014272,0.8415336849014272,False,ATHER-SWN-1449-noise_burst-002,ATHER-SWN-1449,test,2,164,
noise_burst,relative_humidity_pct,164,1,2025-01-10T20:20:00+00:00,2025-01-10T20:20:00+00:00,8.048524990872146,0.8048524990872146,False,ATHER-SWN-1449-noise_burst-003,ATHER-SWN-1449,test,3,164,
noise_burst,relative_humidity_pct,164,3,2025-01-11T20:10:00+00:00,2025-01-11T20:30:00+00:00,7.783801125688493,0.7783801125688493,False,ATHER-SWN-1449-noise_burst-004,ATHER-SWN-1449,test,4,164,
noise_burst,relative_humidity_pct,164,2,2025-01-09T06:40:00+00:00,2025-01-09T06:50:00+00:00,6.2230262001582055,0.6223026200158206,False,ATHER-SWN-1449-noise_burst-005,ATHER-SWN-1449,test,5,164,
noise_burst,temperature_c,164,2,2025-01-11T00:30:00+00:00,2025-01-11T00:40:00+00:00,9.522098767474382,0.9522098767474383,False,ATHER-SWN-1449-noise_burst-006,ATHER-SWN-1449,test,6,164,
noise_burst,pressure_hpa,164,1,2025-01-08T17:00:00+00:00,2025-01-08T17:00:00+00:00,9.050593846632603,0.9050593846632603,False,ATHER-SWN-1449-noise_burst-007,ATHER-SWN-1449,test,7,164,
noise_burst,temperature_c,164,2,2025-01-08T23:00:00+00:00,2025-01-08T23:10:00+00:00,8.00227422072904,0.800227422072904,False,ATHER-SWN-1449-noise_burst-008,ATHER-SWN-1449,test,8,164,
noise_burst,relative_humidity_pct,164,1,2025-01-12T17:30:00+00:00,2025-01-12T17:30:00+00:00,8.825396593586337,0.8825396593586337,False,ATHER-SWN-1449-noise_burst-009,ATHER-SWN-1449,test,9,164,
missing_observation,relative_humidity_pct,164,3,2025-01-08T18:30:00+00:00,2025-01-08T18:50:00+00:00,,1.0,False,ATHER-SWN-1449-missing_observation-000,ATHER-SWN-1449,test,0,164,relative_humidity_pct
missing_observation,temperature_c,164,5,2025-01-07T05:00:00+00:00,2025-01-07T05:40:00+00:00,,1.0,False,ATHER-SWN-1449-missing_observation-001,ATHER-SWN-1449,test,1,164,temperature_c
missing_observation,temperature_c,164,6,2025-01-10T01:20:00+00:00,2025-01-10T02:10:00+00:00,,1.0,False,ATHER-SWN-1449-missing_observation-002,ATHER-SWN-1449,test,2,164,temperature_c
missing_observation,relative_humidity_pct,164,3,2025-01-11T21:40:00+00:00,2025-01-11T22:00:00+00:00,,1.0,False,ATHER-SWN-1449-missing_observation-003,ATHER-SWN-1449,test,3,164,relative_humidity_pct
missing_observation,pressure_hpa,164,2,2025-01-07T17:50:00+00:00,2025-01-07T18:00:00+00:00,,1.0,False,ATHER-SWN-1449-missing_observation-004,ATHER-SWN-1449,test,4,164,pressure_hpa
missing_observation,pressure_hpa,164,2,2025-01-08T03:30:00+00:00,2025-01-08T03:40:00+00:00,,1.0,False,ATHER-SWN-1449-missing_observation-005,ATHER-SWN-1449,test,5,164,pressure_hpa
missing_observation,temperature_c,164,4,2025-01-07T12:30:00+00:00,2025-01-07T13:00:00+00:00,,1.0,False,ATHER-SWN-1449-missing_observation-006,ATHER-SWN-1449,test,6,164,temperature_c
missing_observation,relative_humidity_pct,164,3,2025-01-08T22:40:00+00:00,2025-01-08T23:00:00+00:00,,1.0,False,ATHER-SWN-1449-missing_observation-007,ATHER-SWN-1449,test,7,164,relative_humidity_pct
missing_observation,temperature_c,164,5,2025-01-08T23:10:00+00:00,2025-01-08T23:50:00+00:00,,1.0,False,ATHER-SWN-1449-missing_observation-008,ATHER-SWN-1449,test,8,164,temperature_c
missing_observation,pressure_hpa,164,5,2025-01-07T19:40:00+00:00,2025-01-07T20:20:00+00:00,,1.0,False,ATHER-SWN-1449-missing_observation-009,ATHER-SWN-1449,test,9,164,pressure_hpa
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,4,2025-01-10T01:10:00+00:00,2025-01-10T01:40:00+00:00,0.0,1.0,False,ATHER-SWN-1449-stale_packet-000,ATHER-SWN-1449,test,0,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,2,2025-01-10T13:40:00+00:00,2025-01-10T13:50:00+00:00,0.0,1.0,False,ATHER-SWN-1449-stale_packet-001,ATHER-SWN-1449,test,1,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,3,2025-01-10T22:30:00+00:00,2025-01-10T22:50:00+00:00,0.0,1.0,False,ATHER-SWN-1449-stale_packet-002,ATHER-SWN-1449,test,2,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,3,2025-01-09T04:10:00+00:00,2025-01-09T04:30:00+00:00,0.0,1.0,False,ATHER-SWN-1449-stale_packet-003,ATHER-SWN-1449,test,3,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,2,2025-01-12T09:00:00+00:00,2025-01-12T09:10:00+00:00,0.0,1.0,False,ATHER-SWN-1449-stale_packet-004,ATHER-SWN-1449,test,4,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,4,2025-01-10T08:00:00+00:00,2025-01-10T08:30:00+00:00,0.0,1.0,False,ATHER-SWN-1449-stale_packet-005,ATHER-SWN-1449,test,5,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,4,2025-01-08T13:10:00+00:00,2025-01-08T13:40:00+00:00,0.0,1.0,False,ATHER-SWN-1449-stale_packet-006,ATHER-SWN-1449,test,6,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,4,2025-01-11T04:50:00+00:00,2025-01-11T05:20:00+00:00,0.0,1.0,False,ATHER-SWN-1449-stale_packet-007,ATHER-SWN-1449,test,7,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,5,2025-01-08T11:10:00+00:00,2025-01-08T11:50:00+00:00,0.0,1.0,False,ATHER-SWN-1449-stale_packet-008,ATHER-SWN-1449,test,8,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,2,2025-01-09T11:40:00+00:00,2025-01-09T11:50:00+00:00,0.0,1.0,False,ATHER-SWN-1449-stale_packet-009,ATHER-SWN-1449,test,9,164,
